stnq,name,lat,long,elev,date,year,Month,prcp,tavg,pet,spi1,spi3,spi6,spi12,spi24,spei1,spei3,spei6,spei12,spei24
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2007-08,2007,8,49.8,31.6,216.3011223,-0.078974151,1.530290222,0.940714881,0.826333756,-0.625924545,-1.067115304,0.842168662,0.257905918,0.274199707,-1.139415299
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2007-09,2007,9,16.3,28.4,156.9941557,-1.32326821,1.228489568,0.512271546,0.734793012,-0.998528247,-2.116640483,0.381996848,-0.391933945,0.020083222,-1.402905461
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2007-10,2007,10,25.4,22.5,93.8013024,-1.41464235,-1.725331222,0.331671051,0.497987337,-0.852932035,-1.769285868,-2.04555722,-0.743228042,-0.347300578,-1.335479971
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2007-11,2007,11,76.2,16,42.91564177,-0.598881059,-1.788622333,0.068137575,0.463631121,-0.81961248,-0.930889147,-2.001830857,-1.067272967,-0.533430504,-1.322270159
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2007-12,2007,12,77.5,12.4,25.82915676,-0.447184254,-1.274546232,-0.198675261,0.096764696,-0.623407601,-0.682716972,-1.466028264,-1.074687626,-0.76485142,-1.21502589
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2008-01,2008,1,56.9,8.3,11.89821549,-0.559675974,-1.117911829,-2.042215724,-0.593493958,-0.720633586,-0.629929287,-1.402858389,-1.916581737,-1.315515812,-1.261406258
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2008-02,2008,2,130,11.4,21.41707769,0.589365134,-0.412147103,-1.574459849,-0.252231587,-0.614630639,0.486383792,-0.573960783,-1.730110911,-1.075295533,-1.19572005
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2008-03,2008,3,174.4,15.1,44.90984264,1.016993218,0.545609424,-0.681329684,-0.200837199,-0.577813479,0.982441815,0.400744567,-1.05143888,-0.916029287,-1.164536877
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2008-04,2008,4,57,18.4,69.82504914,-0.467795249,0.465635795,-0.391397175,-0.144107886,-0.535418022,-0.503138036,0.413258059,-0.500521256,-0.832696214,-1.108627326
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2008-05,2008,5,240.3,23.1,120.3669141,1.349072453,0.960582156,0.474658246,0.331989511,-0.009512863,1.304992733,0.861139525,0.389263579,-0.401019561,-0.740785079
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2008-06,2008,6,90,28.3,178.9745664,-0.105571625,0.429223544,0.548220282,0.207607717,0.11556564,-0.664766092,0.072490079,0.286268931,-0.538916034,-0.748114188
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2008-07,2008,7,52.8,29.1,193.1757791,-0.158126478,0.576488384,0.63416003,-0.771325701,-0.015180475,-0.623099158,0.067454197,0.174228046,-1.385426506,-0.868413852
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2008-08,2008,8,130.3,28.2,172.7091282,1.049208761,0.172452537,0.736813309,-0.44719373,0.259826035,0.925245836,-0.368751362,0.393886874,-1.051143768,-0.570211872
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2008-09,2008,9,89,23.2,105.2530504,0.385331097,0.51298771,0.563374861,-0.168655502,0.347383515,0.54201367,0.385282928,0.241663869,-0.623963622,-0.475450581
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2008-10,2008,10,68.9,18.1,61.00504736,-0.472948579,0.305429919,0.560863443,0.023500116,0.288840012,-0.428678097,0.301262666,0.251011298,-0.310006202,-0.515873062
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2008-11,2008,11,151.4,12.7,27.18197549,0.571885406,0.066012411,0.029671516,0.312621021,0.447176714,0.525993981,0.136412341,-0.382045794,-0.068949278,-0.404007422
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2008-12,2008,12,55.6,8.4,11.95913993,-0.856141538,-0.448445816,-0.180233012,0.239213888,0.136302399,-0.821132814,-0.435692677,-0.175064938,-0.029158465,-0.577444369
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2009-01,2009,1,31.7,8.2,11.61646363,-1.282506499,-0.820392783,-0.419039239,0.09839501,-0.366067596,-1.036257146,-0.798122923,-0.419234053,-0.219587825,-0.996974825
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2009-02,2009,2,47.5,12.2,24.49037585,-0.873682418,-1.913351593,-1.129270913,-0.206580909,-0.362534471,-0.998380735,-1.755272775,-0.994736011,-0.455956964,-0.990198421
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2009-03,2009,3,148.5,13.8,37.58732507,0.694445325,-0.7606502,-0.908514803,-0.304451843,-0.399173485,0.70821822,-0.790899831,-0.882821211,-0.41861855,-0.938236506
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2009-04,2009,4,85.3,17.4,62.5215904,0.015613837,-0.17680141,-0.697289935,-0.182884036,-0.301035867,0.105383036,-0.143498024,-0.577019894,-0.271450759,-0.850894313
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2009-05,2009,5,112.1,22.3,112.2647802,0.129792314,0.219566251,-0.92043832,-0.737623267,-0.326400715,0.00845436,0.220898752,-0.808229147,-0.712242395,-0.828262583
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2009-06,2009,6,54.1,27.8,172.7767801,-0.673768546,-0.458014409,-0.850394111,-0.870066395,-0.523823091,-1.036277962,-0.63932568,-0.907442633,-0.847634053,-1.000979376
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2009-07,2009,7,311.9,29.1,193.1757791,2.322808581,1.141757492,0.70443501,0.184583449,-0.478783176,2.050225246,0.810664094,0.397904025,0.046606071,-0.996394639
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2009-08,2009,8,69.4,27.8,167.8992624,0.269914918,1.321474342,0.886507199,-0.049632132,-0.400207443,0.138745371,0.93063524,0.707244437,-0.168668968,-0.824351848
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2009-09,2009,9,168.3,23.8,110.7028042,1.305482925,2.346304073,1.23841427,0.270590281,0.025172345,1.448683682,2.36786091,1.020639497,0.203278121,-0.36970656
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2009-10,2009,10,375.6,16.9,53.26776385,2.30729463,2.129870932,2.469986958,1.345490422,0.878479369,2.20582955,2.251209544,2.081889451,1.26005039,0.548071698
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2009-11,2009,11,46.2,14.4,34.84566763,-1.30853263,1.677079826,2.449484641,1.010878338,0.815025553,-1.263289373,1.770059567,2.533303097,0.88596097,0.467741761
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2009-12,2009,12,97,6.5,7.203094794,-0.146632586,0.985027907,2.259449296,1.085421654,0.852761367,-0.064728038,1.083060965,2.039304747,0.952992481,0.591896263
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2010-01,2010,1,105.9,6,6.26406614,0.361891658,-0.716415709,1.28400012,1.294377123,0.961670127,0.338154925,-0.664991863,1.526770737,1.247160825,0.68354943
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2010-02,2010,2,89.4,5.7,5.439962005,-0.010302654,-0.160509497,1.209368382,1.424150466,0.841612927,0.090239217,0.093477436,1.473394974,1.390794635,0.598633176
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2010-03,2010,3,96.2,12.1,28.98423381,-0.092714599,-0.086452206,0.729986325,1.256785846,0.645575282,-0.021683528,0.092874462,1.000573982,1.201702231,0.475357758
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2010-04,2010,4,15.2,18.9,73.62621684,-1.718211028,-0.962686562,-1.144608185,1.038949168,0.563402753,-1.458638298,-0.717754668,-0.966566259,0.964427489,0.406322523
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2010-05,2010,5,46.8,25,140.7268082,-0.940376156,-1.347776998,-1.116561271,0.889666664,0.105471528,-1.219065374,-1.281777176,-0.985035841,0.742913703,-0.062687019
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2010-06,2010,6,127.5,29.5,194.2895049,0.338663119,-0.976877991,-0.839462012,1.111408753,0.220622263,-0.38831145,-1.361833486,-1.031114386,0.943681485,-0.050246039
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2010-07,2010,7,188.9,29.4,197.1329951,1.45190172,0.44673072,-0.302715107,0.689056539,0.597637482,1.331232553,-0.361110286,-0.822288079,0.468251502,0.26990868
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2010-08,2010,8,11.5,31.5,214.9498998,-1.276740206,0.600996006,-0.496487436,0.492711169,0.273343436,-1.754971976,-0.422911712,-1.181496204,0.076748066,-0.107679492
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2010-09,2010,9,17.2,27.3,145.1994871,-1.280412187,0.018770663,-0.930753348,-0.093217389,0.074149555,-1.800411715,-1.112539854,-1.706733545,-0.638010362,-0.37765526
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2010-10,2010,10,57.4,20,74.31484327,-0.680095721,-1.815149795,-0.793617167,-1.476185424,0.033494016,-0.841955509,-1.883679126,-1.612964202,-1.730133196,-0.467875941
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2010-11,2010,11,149.6,14.4,34.84566763,0.549126402,-0.61461696,-0.175558351,-1.0304242,0.015888383,0.381229027,-0.988816167,-1.16052887,-1.407456661,-0.533025246
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2010-12,2010,12,7.5,7.6,9.81215097,-2.705603283,-0.942853046,-0.924409733,-1.297567522,-0.104806054,-1.64748461,-0.969667122,-1.401757249,-1.489527546,-0.547641334
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2011-01,2011,1,141,6.6,7.562990055,0.854862457,-0.262826797,-1.374651554,-1.219763343,0.1702913,0.915225013,-0.208752918,-1.462843255,-1.475697955,-0.357198812
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2011-02,2011,2,59,9.3,14.31996224,-0.596161874,-0.987854175,-1.21499059,-1.34444371,0.189314682,-0.604323046,-0.872050774,-1.257100137,-1.542959277,-0.299907373
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2011-03,2011,3,8.2,14.5,41.45023608,-3.094477536,-0.992223346,-1.451312222,-1.753699685,-0.170345458,-1.743479154,-0.867349881,-1.371564558,-1.859452819,-0.56772346
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2011-04,2011,4,96.6,20.8,88.97798932,0.177666669,-1.399228025,-1.064800525,-1.348711576,-0.143485894,-0.138317925,-1.399480402,-1.198052297,-1.614123441,-0.590946784
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2011-05,2011,5,54.7,22.7,116.2809725,-0.769052012,-1.333242495,-1.710972927,-1.405291382,-0.304044607,-0.799544529,-1.295271694,-1.519520086,-1.589410523,-0.734853736
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2011-06,2011,6,13.7,29.7,196.9023909,-1.86915029,-1.214959757,-1.55134087,-1.924374039,-0.421847489,-1.820703823,-1.460406917,-1.580757663,-2.049569698,-0.912934743
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2011-07,2011,7,71.2,31.4,224.5273368,0.159709588,-1.536551553,-2.117105022,-2.534384745,-1.153551796,-0.96869698,-1.836368692,-1.981461787,-2.237805924,-1.41906049
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2011-08,2011,8,16,32.8,232.8421,-1.04508348,-1.769223824,-2.024829429,-2.565479905,-1.279782858,-2.00465635,-2.382785069,-2.305322725,-2.365310393,-1.61581067
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2011-09,2011,9,46.2,25,122.0099826,-0.376221717,-0.945796079,-1.778867233,-2.59577214,-1.691209179,-0.588533109,-2.104351183,-2.242440027,-2.732177607,-1.860192804
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2011-10,2011,10,41.9,18.2,61.67321421,-1.001451812,-1.529840001,-2.554983272,-2.502047063,-2.647930801,-0.891188195,-1.659788222,-2.413841829,-2.31021335,-2.130665866
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2011-11,2011,11,93.6,14.1,33.42500469,-0.274927594,-1.02340257,-2.47286712,-2.933013019,-2.563838798,-0.5012762,-1.028147175,-2.104578353,-2.193371832,-2.046205348
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2011-12,2011,12,190.8,26.3,114.2085168,0.904778416,-0.096431396,-0.735925645,-1.672697391,-2.199568566,-0.270227329,-0.828945766,-1.828293598,-1.941508293,-2.1644083
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2012-01,2012,1,69,10.4,18.58439719,-0.292841514,0.192124376,-0.858143094,-2.130952613,-2.330666553,-0.537287854,-0.806027439,-1.542039371,-2.10214794,-2.119544495
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2012-02,2012,2,71.4,11,19.95681422,-0.336640762,0.164673775,-0.681303808,-2.047885235,-2.348205888,-0.481633971,-0.845269429,-1.268588978,-2.117648728,-2.124160075
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2012-03,2012,3,151.4,18.3,65.67161391,0.732290545,-0.083530096,-0.234073506,-1.343091063,-2.151501697,0.299948117,-0.497713939,-1.023976177,-2.016604342,-2.171979091
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2012-04,2012,4,61.7,20.6,87.29441885,-0.377449009,-0.148933323,-0.029601549,-1.485562695,-2.055562184,-0.751344916,-0.545330433,-0.925333066,-2.023411561,-2.21568545
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2012-05,2012,5,63.8,24,129.8151602,-0.59237866,-0.266272656,-0.174898896,-1.545267289,-2.164411988,-0.857869753,-0.747020933,-1.070941639,-2.093672139,-2.271300209
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2012-06,2012,6,123.2,27.2,165.4819596,0.292618761,-0.479412702,-0.492806387,-0.989458376,-2.210129557,-0.08973348,-0.869651157,-0.927588137,-1.870956826,-2.168476459
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2012-07,2012,7,79.2,28.9,190.5596688,0.280466277,-0.264617637,-0.379289435,-0.937814573,-2.587934225,0.02398242,-0.720569456,-0.969232998,-1.664750285,-2.234866156
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2012-08,2012,8,118,28.6,177.5861214,0.914788699,0.545288676,0.077097209,-0.517864918,-2.131641183,0.709115221,0.099659599,-0.496331869,-1.277367784,-2.150119817
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2012-09,2012,9,87.4,25.4,125.8997501,0.362011939,0.616896954,-0.123393685,-0.380007014,-1.912590094,0.163874442,0.278339149,-0.632403436,-1.283775042,-2.083645845
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2012-10,2012,10,53,17.8,59.02213219,-0.7658104,0.079323874,-0.291991371,-0.30064144,-1.780270324,-0.657209004,-0.120705065,-0.645278858,-1.112003696,-1.907421222
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2012-11,2012,11,26.7,13.5,30.67138532,-1.98164964,-1.179203523,-0.639835141,-0.608578288,-2.244851831,-1.484037116,-1.125363337,-0.945979303,-1.326196834,-2.014465751
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2012-12,2012,12,87.6,10.7,19.29751198,-0.285735657,-1.395372137,-0.788391021,-0.948219408,-1.94118288,-0.404166917,-1.208097662,-0.900193025,-1.200171081,-2.020038795
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2013-01,2013,1,136.4,9.1,14.27226816,0.795195678,-0.70068506,-0.527725346,-0.734425785,-1.963956296,0.728098642,-0.813548354,-0.69440737,-1.0969183,-1.954985766
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2013-02,2013,2,114.5,10,16.52928316,0.377513373,0.222811625,-0.726810739,-0.546574559,-1.756604944,0.320570379,0.231465534,-0.811368436,-0.915881352,-1.864593978
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2013-03,2013,3,64.5,12,28.51255493,-0.72578989,0.140309605,-1.042631063,-0.90342611,-1.57460599,-0.581991207,0.14327179,-0.96924847,-1.011951002,-1.817685047
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2013-04,2013,4,85.6,17.2,61.10875347,0.020098141,-0.325820075,-0.725944702,-0.786663051,-1.648917575,0.131495399,-0.128381139,-0.575082344,-0.807506067,-1.853486974
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2013-05,2013,5,64.9,21.9,108.3183658,-0.572259054,-0.778132392,-0.480037565,-0.835924489,-1.746467125,-0.559152987,-0.587014245,-0.333843759,-0.78178882,-1.902611112
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2013-06,2013,6,93,27.3,166.6869628,-0.065846714,-0.519594639,-0.390885034,-0.94232815,-1.502655173,-0.473867403,-0.618050821,-0.392151242,-0.928056948,-1.713076226
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2013-07,2013,7,25.8,27.5,172.7407022,-0.813488199,-1.025844641,-1.015613666,-1.164820773,-1.638346399,-0.793584468,-1.022570076,-0.958016243,-1.067927027,-1.688997449
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2013-08,2013,8,6.4,28.9,181.2879057,-1.648353323,-1.396230337,-1.405420031,-1.733262612,-1.615455165,-1.223251638,-1.332284444,-1.248304289,-1.466414864,-1.648707182
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2013-09,2013,9,227.7,26.9,141.0234027,1.823389743,0.408497883,-0.301874365,-1.150492555,-1.053287028,1.700636128,0.00663133,-0.548565045,-1.180889769,-1.402483102
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2013-10,2013,10,229.3,19.5,70.68653072,1.30910577,1.394363956,0.429363953,-0.301051815,-0.454967716,1.315545182,1.16100496,0.069749675,-0.477257446,-1.025008303
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2013-11,2013,11,104.1,11,20.45919702,-0.099045212,1.537721852,0.683680081,0.000187314,-0.451607948,-0.117024135,1.477841082,0.175733678,-0.255476946,-1.013475689
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2013-12,2013,12,107.9,7.2,8.817387102,0.003588006,0.588110444,0.655766702,0.107350051,-0.666988285,0.073413616,0.632908814,0.52762575,-0.05799535,-0.910241132
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2014-01,2014,1,19.1,5.3,4.901620546,-1.822678356,-0.898362968,0.500472822,-0.395493641,-0.814526379,-1.126885666,-0.70496451,0.304631654,-0.5343213,-1.008225811
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2014-02,2014,2,42.6,8.3,11.43572938,-1.006620414,-1.43529216,0.512483325,-0.67763916,-0.88391356,-0.850330136,-1.187937526,0.476226602,-0.690397692,-1.019715266
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2014-03,2014,3,66,11.1,24.43966149,-0.691459387,-2.151660254,-0.511933202,-0.667099678,-1.120110619,-0.481886175,-1.316413337,-0.314082172,-0.583956728,-1.080607236
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2014-04,2014,4,92.5,17.2,61.10875347,0.120424727,-0.959386086,-1.265046312,-0.624115714,-1.058972084,0.233798772,-0.613435537,-0.907443928,-0.527594728,-0.98770396
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2014-05,2014,5,182.3,21.5,104.441758,0.869127422,0.186007076,-0.735628858,-0.170932446,-0.770992659,0.911157947,0.335183766,-0.390476847,-0.13596077,-0.709534096
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2014-06,2014,6,107.6,26.2,153.6696384,0.11593932,0.40119994,-0.666481152,-0.107724216,-0.825346831,-0.135176092,0.346004081,-0.458557263,-0.019703846,-0.760605762
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2014-07,2014,7,159.8,26.5,160.5423217,1.196945309,0.981079479,0.169434285,0.401260968,-0.569268135,1.390173594,1.002624241,0.280382141,0.455122645,-0.539955734
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2014-08,2014,8,35.1,27.6,165.5195092,-0.409975557,0.408773648,0.293407586,0.512787851,-0.790373087,-0.405447677,0.376914208,0.434064816,0.633819099,-0.656483436
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2014-09,2014,9,30.5,25.5,126.8816174,-0.785864961,0.094213257,0.293914221,-0.268364176,-0.974801417,-1.050647997,0.087995164,0.327403727,0.003275215,-0.790466222
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2014-10,2014,10,121.7,19.7,72.12708529,0.272886926,-0.542261555,0.373519938,-0.694332439,-0.710308141,0.191452417,-0.700370786,0.325720943,-0.463632313,-0.674045767
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2014-11,2014,11,144.5,9.6,15.6314752,0.483650128,-0.026005564,0.140401325,-0.547196008,-0.413017199,0.595582794,-0.121770163,-0.009505181,-0.40366841,-0.430776263
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2014-12,2014,12,79.7,9.6,15.57239565,-0.41082719,0.030515396,-0.043809857,-0.578049615,-0.422578316,-0.472933383,0.012431215,0.040340697,-0.414075845,-0.352524034
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2015-01,2015,1,155.2,5.9,6.059336337,1.031490176,0.389663617,-0.184692342,-0.104340053,-0.37927429,1.162996235,0.644511713,-0.272205103,-0.048326614,-0.353455518
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2015-02,2015,2,79.5,6.7,7.488377015,-0.183563202,0.02755366,-0.107833434,0.041457115,-0.470496383,-0.115004315,0.203124927,-0.125975127,0.147316102,-0.399206241
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2015-03,2015,3,193.3,12.3,29.9390638,1.233329898,1.078084884,0.560069052,0.499049903,-0.137419236,1.422312283,1.309462954,0.776772712,0.638500374,-0.077841866
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2015-04,2015,4,170.1,18.3,69.07676617,1.00700055,1.028743472,0.86574415,0.770639873,0.079283476,1.040262482,1.135948323,1.143272384,0.842711121,0.127390222
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2015-05,2015,5,303.2,22.1,110.282849,1.792897611,1.888267864,1.534502325,1.251173612,0.749146792,1.855679582,1.882041408,1.587393068,1.255201784,0.751310726
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2015-06,2015,6,51.5,26,151.3590577,-0.72437369,1.135828406,1.396759032,1.026652316,0.658092553,-0.801123887,1.063702754,1.433555495,1.127390884,0.688791806
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2015-07,2015,7,1,28.6,186.6685609,-2.75499042,0.396611831,0.885096986,0.473277738,0.591970722,-2.038038597,0.18710857,0.86732066,0.478190937,0.57390027
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2015-08,2015,8,111.1,27.5,164.3359287,0.835427227,-0.900213954,1.080069197,0.754261421,0.85533403,0.791482402,-0.902857919,1.04837183,0.776611845,0.890375117
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2015-09,2015,9,7.1,25.2,123.9473254,-1.923984836,-1.147803707,0.484459641,0.71900373,0.273808264,-1.530804192,-1.274356832,0.341248787,0.8004367,0.389209448
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2015-10,2015,10,167.9,19.1,67.84851847,0.769002359,0.29002029,0.400132192,0.843162882,0.091528196,0.794059041,0.150508123,0.237820408,0.896892754,0.168463265
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2015-11,2015,11,307.7,14.4,34.84566763,2.111330485,1.136337566,0.440222191,1.43144172,0.599129733,2.208762913,1.082650341,0.070627139,1.493244393,0.631796187
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2015-12,2015,12,147,11.1,20.74983295,0.470703221,1.460510032,0.856636608,1.539705013,0.689021351,0.444943685,1.441369121,0.712270743,1.476506758,0.708543459
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2016-01,2016,1,60.6,6.5,7.338110667,-0.474218939,1.298896325,1.01193403,1.22523668,0.781779012,-0.488056999,1.366814841,0.972066287,1.199603229,0.769350227
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2016-02,2016,2,64.2,10.6,18.5475296,-0.483110782,-0.343719031,0.62772584,1.17630901,0.810125373,-0.586649265,-0.374032477,0.520295071,1.061763947,0.774917217
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2016-03,2016,3,320.3,14.7,42.58821061,2.423218864,1.205752297,1.808814432,1.565473013,1.367968177,2.483466267,1.243865377,1.787280944,1.35321597,1.295531721
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2016-04,2016,4,369.9,18.3,69.07676617,2.464962351,2.713095886,2.593971707,2.146382969,2.01172133,2.170303968,2.265508447,2.058104468,1.794388815,1.839410287
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2016-05,2016,5,91.7,20.9,98.75779862,-0.142298343,2.357597126,1.815355336,1.648028225,2.000191868,-0.080303347,2.26923616,1.748383998,1.441079295,1.798726618
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2016-06,2016,6,66.1,26.3,154.8314158,-0.460377858,1.149354557,1.473245684,1.643747096,1.942635877,-0.661721577,1.117565023,1.444113612,1.489319016,1.847652438
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2016-07,2016,7,48,28.6,186.6685609,-0.25340238,-0.80196659,1.574251663,1.776127818,1.663083112,-0.580290577,-0.822853168,1.586668807,1.692217838,1.571291716
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2016-08,2016,8,198.9,27.5,164.3359287,1.681774479,0.489477492,2.017250595,2.079771432,2.010030178,1.674783984,0.258226892,1.901152189,1.949969853,1.835281288
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2016-09,2016,9,8.4,25.2,123.9473254,-1.810887479,0.368260073,1.156774821,2.24397052,1.971600442,-1.499769777,0.171607172,1.036186899,1.932214229,1.788842222
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2016-10,2016,10,44.5,20.3,76.53490265,-0.943519044,0.026915516,-0.735649454,1.720016616,1.642462967,-1.105562721,-0.192052324,-0.772563484,1.568919974,1.599091849
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2016-11,2016,11,150.9,14.8,36.78533054,0.565581338,-0.803428888,-0.424418321,1.236829674,1.686156326,0.371301756,-1.013625574,-0.76986828,1.126450149,1.632445184
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2016-12,2016,12,101.9,8.9,13.40744986,-0.077753625,-0.294055461,-0.152995762,1.01439554,1.711549107,-0.084565715,-0.470642121,-0.321856682,0.862794295,1.511795357
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2017-01,2017,1,121.3,10.5,18.93935561,0.589621278,0.35014171,0.144258993,1.180829699,1.629911278,0.386385984,0.339520538,-0.124402193,1.031338529,1.456407352
USC00415618,"MARSHALL, TX US",32.48919,-94.32883,92,2017-02,2017,2,56.4,13.9,31.69622952,-0.65531887,-0.272944676,-0.86801375,1.155880337,1.54003322,-0.967680032,-0.470215395,-1.091639914,0.928527241,1.291775778
